user_id,steamid,profilestate,personaname,avatarfull,personastate,realname,primaryclanid,timecreated,loccountrycode,locstatecode
User1557,76561198263467111,1.0,chewie,https://avatars.steamstatic.com/986c893b07e9c6821f9167372c6028545c6ccd34_full.jpg,0.0,Phan Thuy Linh,1.0358279146674491e+17,1448903408.0,VN,51
User1558,76561198275947377,1.0,BOT Trump,https://avatars.steamstatic.com/6a991cedbf9caf7e0dfd32c5f17f13820c818bf8_full.jpg,0.0,,1.0358279144099395e+17,1452444572.0,VN,51
User1559,76561198284313146,1.0,peacer,https://avatars.steamstatic.com/752eb38c3b0bc6f74708ec2c3d44d00bda41edde_full.jpg,1.0,,1.035827914663796e+17,1455371944.0,VN,
User1560,76561198291164463,1.0,DaddyG,https://avatars.steamstatic.com/c6ca21adc0bc7f500a22133e3bcdc80c7228ff8d_full.jpg,0.0,,1.035827914554048e+17,1458139522.0,VN,29
User1561,76561198296546157,1.0,devan,https://avatars.steamstatic.com/3a8dcd76a30cb7fd383ce3eb3e6d4bcb3465ef24_full.jpg,0.0,,1.035827914295214e+17,1460025295.0,VN,
User1562,76561198309427188,1.0,Monkey 10,https://avatars.steamstatic.com/d83efa244ede4234812ae71b32609fc675b61499_full.jpg,0.0,P90 GOD | Son Oh Gong,1.0358279146099557e+17,1464929075.0,VN,53
User1563,76561198316594303,1.0,Cơn Bão Đang Đến,https://avatars.steamstatic.com/c5d5b3a6fa2c3c7584ab87ff926c56b0ccea5c7b_full.jpg,0.0,,,,,
User1564,76561198346512685,1.0,Incorrect VAC ban OMG,https://avatars.steamstatic.com/2a8beb1e5da7ddcdc494099e9786fde8c92d31df_full.jpg,0.0,Nguyen Nam Kiet,1.0358279146063075e+17,1480165392.0,VN,51
User1565,76561198347475199,1.0,TRICO,https://avatars.steamstatic.com/5f3a1b11fc71103daddfd03c1576c08ddb78413f_full.jpg,0.0,vũ anh tuấn,1.035827914295214e+17,1480244531.0,CZ,
User1566,76561198352314189,1.0,Bachelor father w 3 divorces,https://avatars.steamstatic.com/899665f06c4e78ef6d9a1564d43be5e731dfddaa_full.jpg,0.0,,1.0358279145694694e+17,1482263835.0,IS,
User1567,76561198355782767,1.0,DirectoR,https://avatars.steamstatic.com/d2c94ea57a380a2dbc9acf5686d5d110f9f5564f_full.jpg,0.0,Vũ Hoàng Nam,1.035827914295214e+17,1483357109.0,VN,51
User1568,76561198378193042,1.0,OldVet,https://avatars.steamstatic.com/04f6f0ec89b4e561e3a5b44ea1bc558850ca1165_full.jpg,0.0,Minh Tue,1.0358279146842379e+17,1491308960.0,VN,
User1569,76561198384212519,1.0,Facebook Dating Lv10,https://avatars.steamstatic.com/98b0af0cca6e6f2483e5e5c9aea2509e7721afa8_full.jpg,0.0,Λ R Σ N A ☔,1.0358279145469629e+17,1493267170.0,,
User1570,76561198388253899,1.0,Doi Mat Buon,https://avatars.steamstatic.com/1b5c87dddf546e5b967089604b26d274416734ae_full.jpg,0.0,uhm,1.035827914295214e+17,1494648730.0,,
User1571,76561198390372152,1.0,Pậc Thầy Fnick,https://avatars.steamstatic.com/1c1b2e78855c242f77a571809ef27a0756b61381_full.jpg,0.0,,1.035827914295214e+17,1495455561.0,VN,52
User1572,76561198390578183,1.0,buzett,https://avatars.steamstatic.com/0fa1209eb929245302f4c64cb3511405f866580a_full.jpg,0.0,,1.0358279146272898e+17,1495606489.0,,
User1573,76561198393783638,1.0,Reze,https://avatars.steamstatic.com/3347685d5b0ffdf9fb2eacdabdcfe12d672d3294_full.jpg,0.0,,1.035827914295214e+17,1496982160.0,,
User1574,76561198398353987,1.0,Ỉn P1nk,https://avatars.steamstatic.com/41b9bd06ecb559e7089ef2413c98373f14065e07_full.jpg,1.0,,1.035827914603528e+17,1498264904.0,VN,51
User1575,76561198402569826,1.0,BUZINO,https://avatars.steamstatic.com/03df37d43e0f676373ba14f91a4c6f5c280896b8_full.jpg,0.0,,1.0358279145989702e+17,1498763915.0,,
User1576,76561198403301762,1.0,black,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,black,1.035827914295214e+17,1499099854.0,VN,
User1577,76561198419185758,1.0,,https://avatars.steamstatic.com/c63d8f98785935e07db635b2dff890ac6a2c3c46_full.jpg,0.0,,1.0358279147325568e+17,1504586181.0,VN,
User1578,76561198423592998,1.0,BrimCanhCut,https://avatars.steamstatic.com/5e55dd5bdd5e16174e7bf588e54768c810111bc6_full.jpg,0.0,,1.0358279145510994e+17,1505915338.0,VN,
User1579,76561198425844067,1.0,Im TK,https://avatars.steamstatic.com/71e3f1b3dcdd04e91340b442619b09ccc0288cc3_full.jpg,0.0,,1.035827914295214e+17,1506240669.0,VN,
User1580,76561198427072101,1.0,Hải Phòng buôn Hoa cải,https://avatars.steamstatic.com/75aee26a602001269760118e956a3d6877892af8_full.jpg,0.0,✪Cloud9,1.035827914295214e+17,1506584761.0,CA,ON
User1581,76561198433726523,1.0,tom2tap,https://avatars.steamstatic.com/562f295b8f543d2f009d0dbf43453dc837205e00_full.jpg,1.0,,1.035827914295214e+17,1508083286.0,FR,
User1582,76561198445964604,1.0,BooGiBagaBoo,https://avatars.steamstatic.com/f4e17ea60b012ffb5b4037511764e91b32a71a0c_full.jpg,0.0,,1.0358279146578051e+17,1510741960.0,AU,VIC
User1583,76561198448983019,1.0,CHICKEN,https://avatars.steamstatic.com/133203d07f0c92bc0385ca4beae131d525fc152c_full.jpg,0.0,Gaben's Son,1.0358279145510994e+17,1511687289.0,AF,
User1584,76561198795805295,1.0,DeeTee,https://avatars.steamstatic.com/ae540d37eef3cfcff194166b7325340a698fe0e0_full.jpg,0.0,Duong Trinh,1.035827914554048e+17,1513263600.0,VN,51
User1585,76561198810743490,1.0,LEV Demon1,https://avatars.steamstatic.com/1ebb8ab2266b1401e100ba1c29b5fb072424adc6_full.jpg,0.0,,1.035827914295214e+17,1517441137.0,,
User1586,76561198814754900,1.0,sUMMER CS2CASESCOM,https://avatars.steamstatic.com/571cc5c0518a3faf780a0c64eda98c0f71389f06_full.jpg,0.0,fake name,1.035827914625399e+17,1518673556.0,TH,06
User1587,76561198819676406,1.0,NONSON,https://avatars.steamstatic.com/9bd0e1ebf4aa034d60211031e34edafd3382b78d_full.jpg,0.0,,1.0358279143110366e+17,1520089740.0,VN,45
User1588,76561198832728890,1.0,len thien dang len thien dang 3,https://avatars.steamstatic.com/a7c35c9aeab2de3628ca31491642c7b8ba475196_full.jpg,0.0,,1.0358279146143426e+17,1524844212.0,,
User1589,76561198837939476,1.0,OcleoP,https://avatars.steamstatic.com/681c90d451432241b89e41aa8f4f32f99abc4f4f_full.jpg,1.0,OcleoP,1.035827914295214e+17,1527423390.0,VN,52
User1590,76561198838486678,1.0,ozomit,https://avatars.steamstatic.com/5b0f560acdf2a2ccbc918ff3076c317bc06c244e_full.jpg,0.0,Hung Duong,1.0358279146357237e+17,1527600640.0,VN,51
User1591,76561198838975969,1.0,Giyuu Tomiošu ˆˆ,https://avatars.steamstatic.com/5d2d608a0c647656c272c032d07a219a268f7a61_full.jpg,0.0,,1.035827914295214e+17,1527918266.0,,
User1592,76561198845673117,1.0,me,https://avatars.steamstatic.com/fd647f0b76c3bada1d8992737441f9ee000561dd_full.jpg,0.0,Dang Gia Cuong,1.0358279143616675e+17,1530534467.0,VN,11
User1593,76561198859566413,1.0,SugMadic,https://avatars.steamstatic.com/7bd7b679c5366ab21aa4e22dc10f36102ecf6517_full.jpg,0.0,,1.0358279146347e+17,1536740226.0,,
User1594,76561198862787135,1.0,,https://avatars.steamstatic.com/b562072cba04972bdfc02a0874da83239b1f0b1c_full.jpg,0.0,,1.0358279146607034e+17,1538292703.0,IT,07
User1595,76561198872073380,1.0,BAPJ,https://avatars.steamstatic.com/695f1eb0ef11f129d0b260577150c0ecaa39a528_full.jpg,0.0,,1.0358279145469629e+17,1543043818.0,VN,
User1596,76561198873614585,1.0,ag4res,https://avatars.steamstatic.com/02565583f2d94e32a007f8f3b141b5564df0461e_full.jpg,0.0,,1.035827914295214e+17,1543709818.0,VN,51
User1597,76561198891936817,1.0,Énè,https://avatars.steamstatic.com/9b8422771f05e53000db77357f68009bbee6edac_full.jpg,0.0,,1.035827914295214e+17,1548401427.0,DE,15
User1598,76561198985324382,1.0,Layla Nguyen,https://avatars.steamstatic.com/46514c83c333d95ad5e1d9c179f74014bbc73406_full.jpg,0.0,Layla Nguyen,1.035827914295214e+17,1566300529.0,VN,13
User1599,76561198990346113,1.0,xeko,https://avatars.steamstatic.com/ceed89d38840ef12ea87c559787caab7bd4e8b89_full.jpg,0.0,✞𝕩𝕖𝕜𝕠𝕕𝕒𝕣𝕖𝕒𝕝𝕖𝕤𝕥✞,1.0358279142952355e+17,1568385280.0,FR,B1
User1600,76561199075057279,1.0,kkk,https://avatars.steamstatic.com/78b0c76c28377c999ebba7e9836daaa66954f3be_full.jpg,1.0,KKKKkkkkkkkk,1.035827914651457e+17,1595093030.0,CN,
User1601,76561199096415352,1.0,Aatrox with double A,https://avatars.steamstatic.com/11ffb8d3cecc92181872479b77ba1e35813462d1_full.jpg,0.0,I Play Games For Fun. Winning Is Fun,1.035827914295214e+17,1602135943.0,RU,
User1602,76561199097700101,1.0,Yingg,https://avatars.steamstatic.com/be9938efbe02c05f13d8b5362f289858e4afec65_full.jpg,0.0,,1.035827914295214e+17,1602492035.0,,
User1603,76561199099391627,1.0,DeathEvilPhu,https://avatars.steamstatic.com/18cf9e93edbe79213f24fd277a0c8fc05e9ec68f_full.jpg,0.0,nguyen ngoc thach,1.035827914295214e+17,1602905794.0,VN,52
User1604,76561199112629372,1.0,lam sao,https://avatars.steamstatic.com/44b2657f061ccce5968d0428fc546fe6935cdcf4_full.jpg,0.0,,1.035827914295214e+17,1606752136.0,,
User1605,76561199143999796,1.0,TobiiS2Miu,https://avatars.steamstatic.com/b3478aa9ea1f563e0b9a9c6f99159f5a1e5d1f75_full.jpg,0.0,,1.035827914295214e+17,1613976713.0,VN,51
User1606,76561199157218756,1.0,HuuNghia666,https://avatars.steamstatic.com/e8907de238aa7667c48d97c090aff2e02308927c_full.jpg,0.0,,1.035827914295214e+17,1617174156.0,,
User1607,76561199194874889,1.0,Johnathan,https://avatars.steamstatic.com/6a21720539f93c3627afae4a46bd1087951427c3_full.jpg,0.0,,1.035827914295214e+17,1627726672.0,,
User1608,76561199235452463,1.0,Sim Pờ Le,https://avatars.steamstatic.com/9ab21acc8a5f98e3d26e9e18ad1ccb64c8c7e9a6_full.jpg,3.0,,1.035827914295214e+17,1642316343.0,,
User1609,76561199444161600,1.0,em quan quan bape,https://avatars.steamstatic.com/2b1c421906d4d0ff2efd83728d473c926b5eb027_full.jpg,0.0,,1.035827914295214e+17,1670991553.0,,
User1610,76561199556001720,1.0,mmuro,https://avatars.steamstatic.com/40bf29a0a7d3e4a36e64456677985317e46ff3de_full.jpg,0.0,,1.0358279147084814e+17,1695771804.0,,
User1611,76561197961884826,1.0,AnDy,https://avatars.steamstatic.com/f6a70eb6383737fd9b20c0a704b9bbb6f7a4eba3_full.jpg,0.0,,1.0358279145510994e+17,1065671039.0,,
User1612,76561197990516808,1.0,chim bồ,https://avatars.steamstatic.com/653ef95c389c2c636250711e0745223545c069c7_full.jpg,0.0,,1.0358279143651331e+17,1181642290.0,GB,17
User1613,76561198003609502,1.0,Maxi,https://avatars.steamstatic.com/edad669f7ce93f002652fff84ce70e2d01ee793a_full.jpg,3.0,Nguyễn Sơn Bách,1.0358279143542035e+17,1228321512.0,VN,51
User1614,76561198013825970,1.0,walle,https://avatars.steamstatic.com/752eb38c3b0bc6f74708ec2c3d44d00bda41edde_full.jpg,0.0,,1.03582791435829e+17,1253367429.0,VN,
User1615,76561198030836249,1.0,iCC,https://avatars.steamstatic.com/af8892ea8c45d8e0983e5be98f8bb06ea6f7e0b3_full.jpg,0.0,iCanCode,1.03582791452894e+17,1285251157.0,,
User1616,76561198036407883,1.0,5ync,https://avatars.steamstatic.com/193d0412c23e1b11e15ea124132ad567a6ec0f6b_full.jpg,0.0,,1.0358279143178011e+17,1294279775.0,VN,
User1617,76561198037419042,1.0,Your butt is mine,https://avatars.steamstatic.com/05c4eb767f75c8e056b011849622e5b425b0f0bd_full.jpg,4.0,Nero,1.035827914295214e+17,1296195891.0,VN,51
User1618,76561198042417720,1.0,Bi,https://avatars.steamstatic.com/6404f715af19633a547f0dcd44aab8d8e02aad08_full.jpg,0.0,Phạm Mạnh Tuyên,1.0358279143280632e+17,1306414181.0,,
User1619,76561198042515759,1.0,EdShotMachine,https://avatars.steamstatic.com/67b374ac9aff2ce522930d97448f11ca9d6042d1_full.jpg,0.0,,1.035827914415719e+17,1306639337.0,NL,06
User1620,76561198042801010,1.0,Kirito,https://avatars.steamstatic.com/b11c0453b084e0a2ae53f2ed901d85a0fa1b6ad8_full.jpg,1.0,チャンババオチュン,1.0358279143402086e+17,1307163076.0,JP,13
User1621,76561198045592758,1.0,Poánh Pòa,https://avatars.steamstatic.com/6a347372f3ef5a6b05eb9b0beba495ec02cff084_full.jpg,0.0,Đăng Phong,1.035827914343792e+17,1311075715.0,CA,BC
User1622,76561198047047716,1.0,No Hope,https://avatars.steamstatic.com/06b270b873ef22602452cf45c3155123eec1849d_full.jpg,0.0,,,,,
User1623,76561198049182371,1.0,Achilles,https://avatars.steamstatic.com/aff4b7528a9720cd807739b2ed08611c9f511838_full.jpg,1.0,Ted,1.035827914343792e+17,1316461191.0,US,
User1624,76561198049282029,1.0,724SOFTWARE,https://avatars.steamstatic.com/6d5b43f176b167dc6edce994357048a2c0b189a7_full.jpg,0.0,Bac Son,1.035827914295214e+17,1316610132.0,VN,51
User1625,76561198049367469,1.0,Rank1Candy,https://avatars.steamstatic.com/7ef1551b1267030b3733a65b8cf593d793bc72a4_full.jpg,0.0,,1.0358279143426293e+17,1316754169.0,VN,51
User1626,"76561198049506555,3.0,1.0,,1.0,https://steamcommunity.com/id/hoaball/,https://avatars.steamstatic.com/8611224e179a47726bc7914405027464b2ba0ddd_full.jpg,0.0,""Dang """"Balls"""" Hoa"",103582791435547236,1316941563.0,0.0,VN,51,,,,,,,",,,,,,,,,
User1627,76561198053357613,1.0,Iriss Boyfriend,https://avatars.steamstatic.com/35eb986ddec52be02c02300665ccebfaa534171a_full.jpg,1.0,K.T ~.~,1.0358279143402086e+17,1322294052.0,VN,
User1628,"76561198053818618,3.0,1.0,,2.0,https://steamcommunity.com/id/FelixNef/,https://avatars.steamstatic.com/099d98b6db8c62971c020ad1a148879d4d5ea4b8_full.jpg,1.0,""Phạm """"Felix"""" Hoàng"",103582791431103657,1322917805.0,0.0,,,,,,,,,",,,,,,,,,
User1629,76561198056947218,1.0,kozikun,https://avatars.steamstatic.com/8bb6a4d7223c09446bc0abb6570e5912d7f8b275_full.jpg,0.0,,1.035827914295214e+17,1326433853.0,JP,32
User1630,76561198060286826,1.0,dikbutt,https://avatars.steamstatic.com/009cdb76458943a32316b4d2393f6bb87c44baeb_full.jpg,0.0,,1.035827914295214e+17,1331626271.0,,
User1631,76561198061320062,1.0,Kemchan,https://avatars.steamstatic.com/0685d3dc3e357d710d97e597f310a07cd6b28d6d_full.jpg,0.0,Ph.D,1.0358279145727694e+17,1333382556.0,JP,
User1632,76561198061779708,1.0,Miller,https://avatars.steamstatic.com/74f9027f273a097a405bf0405e2e126976910a95_full.jpg,0.0,Malkin,1.035827914343792e+17,1334147695.0,VN,13
User1633,76561198063722466,1.0,Garling,https://avatars.steamstatic.com/752eb38c3b0bc6f74708ec2c3d44d00bda41edde_full.jpg,0.0,,1.035827914295214e+17,1337174549.0,VN,51
User1634,76561198064073839,1.0,RedOcean,https://avatars.steamstatic.com/3a59fdcc540b8a114d827017ad60b06032a405af_full.jpg,0.0,,1.035827914372019e+17,1337745187.0,RU,66
User1635,76561198064618595,1.0,JB 666,https://avatars.steamstatic.com/e33e16c19e5a7410195275804b398998f24853fa_full.jpg,0.0,JinW_o,1.0358279143628077e+17,1338641191.0,VN,51
User1636,76561198065655648,1.0,su that sau mot hanh dong,https://avatars.steamstatic.com/f08212b27ed74f38adcbfb9809675441d3e3a021_full.jpg,0.0,,1.0358279143510248e+17,1340192076.0,,
User1637,76561198068319647,1.0,1gold,https://avatars.steamstatic.com/c4e37b84491758bc0fd349604d3e0cdd142ebc32_full.jpg,0.0,Vũ,1.0358279143426293e+17,1343729236.0,VN,
User1638,76561198068785827,1.0,Leo,https://avatars.steamstatic.com/2ec51ca8233401889fdc37a97919c7508975e463_full.jpg,1.0,Leo,1.0358279143426293e+17,1344332963.0,US,CA
User1639,76561198070276175,1.0,JustDANH,https://avatars.steamstatic.com/cc6695398e0b75896c697f62863d6734aa5a8bc8_full.jpg,0.0,Nguyen Bao Danh,1.035827914343792e+17,1346053322.0,VN,52
User1640,76561198071126867,1.0,GreGEO,https://avatars.steamstatic.com/633e5ddb5a576f26d4060245c2ac15db5ccbb8d0_full.jpg,0.0,,1.035827914295214e+17,1347085888.0,VN,
User1641,76561198072451152,1.0,Weaver,https://avatars.steamstatic.com/5d8140569ca3d81c48243187e95194bfe48ec757_full.jpg,0.0,Tú Lê,1.035827914327854e+17,1348750539.0,VN,02
User1642,76561198072542294,1.0,Number9,https://avatars.steamstatic.com/66c20a9c756c445a1e678a6be48071eab5cf5a78_full.jpg,0.0,,1.035827914295214e+17,1348841760.0,,
User1643,76561198073171295,1.0,JKS,https://avatars.steamstatic.com/ca74995a4311f68a92c89c60afa2fa06ddfbe7e4_full.jpg,0.0,Ngọc Thảo,1.0358279143505024e+17,1349781030.0,VN,51
User1644,76561198073384741,1.0,Silly Dee wai no lob me,https://avatars.steamstatic.com/698faec0f378f6eca414215f45cc957cfe114974_full.jpg,0.0,Hưng Cận,1.0358279144002445e+17,1350108173.0,VN,51
User1645,76561198077989025,1.0,v,https://avatars.steamstatic.com/2f0a28ca015be0f0d07871b639e06569bfc7e482_full.jpg,0.0,,,,,
User1646,76561198078013892,1.0,Chonkius Maximus,https://avatars.steamstatic.com/c969b8b4a195c9067f5ed3c253149edbb231ab91_full.jpg,0.0,,1.0358279143582864e+17,1355142963.0,AU,VIC
