sha1_id,gid
6725469faacd5235088b3ef42e040e564c2a1deb,5218533
6725469faacd5235088b3ef42e040e564c2a1deb,5348389
6725469faacd5235088b3ef42e040e564c2a1deb,5384139
6725469faacd5235088b3ef42e040e564c2a1deb,5531565
6725469faacd5235088b3ef42e040e564c2a1deb,5666286
6725469faacd5235088b3ef42e040e564c2a1deb,5710998
6725469faacd5235088b3ef42e040e564c2a1deb,5941109
6725469faacd5235088b3ef42e040e564c2a1deb,6113223
6725469faacd5235088b3ef42e040e564c2a1deb,6401712
6725469faacd5235088b3ef42e040e564c2a1deb,6451936
6725469faacd5235088b3ef42e040e564c2a1deb,6625384
6725469faacd5235088b3ef42e040e564c2a1deb,6810008
6725469faacd5235088b3ef42e040e564c2a1deb,6885595
6725469faacd5235088b3ef42e040e564c2a1deb,6913434
6725469faacd5235088b3ef42e040e564c2a1deb,6938622
6725469faacd5235088b3ef42e040e564c2a1deb,6997909
6725469faacd5235088b3ef42e040e564c2a1deb,7113019
6725469faacd5235088b3ef42e040e564c2a1deb,7214334
6725469faacd5235088b3ef42e040e564c2a1deb,7248638
6725469faacd5235088b3ef42e040e564c2a1deb,7294138
6725469faacd5235088b3ef42e040e564c2a1deb,7304663
6725469faacd5235088b3ef42e040e564c2a1deb,7345274
6725469faacd5235088b3ef42e040e564c2a1deb,7467003
6725469faacd5235088b3ef42e040e564c2a1deb,7595581
6725469faacd5235088b3ef42e040e564c2a1deb,7990497
6725469faacd5235088b3ef42e040e564c2a1deb,8294259
6725469faacd5235088b3ef42e040e564c2a1deb,10063750
6725469faacd5235088b3ef42e040e564c2a1deb,10394137
6725469faacd5235088b3ef42e040e564c2a1deb,11286596
6725469faacd5235088b3ef42e040e564c2a1deb,11326045
6725469faacd5235088b3ef42e040e564c2a1deb,11354094
6725469faacd5235088b3ef42e040e564c2a1deb,12059493
6725469faacd5235088b3ef42e040e564c2a1deb,12064364
6725469faacd5235088b3ef42e040e564c2a1deb,17933416
6725469faacd5235088b3ef42e040e564c2a1deb,23482753
6725469faacd5235088b3ef42e040e564c2a1deb,27636754
6725469faacd5235088b3ef42e040e564c2a1deb,31263170
6725469faacd5235088b3ef42e040e564c2a1deb,33790408
676ecb74e286f0773543b56397f661fd4f16cd84,8675766
676ecb74e286f0773543b56397f661fd4f16cd84,9792879
676ecb74e286f0773543b56397f661fd4f16cd84,10109758
676ecb74e286f0773543b56397f661fd4f16cd84,10158341
676ecb74e286f0773543b56397f661fd4f16cd84,10860999
676ecb74e286f0773543b56397f661fd4f16cd84,11385116
676ecb74e286f0773543b56397f661fd4f16cd84,11683421
676ecb74e286f0773543b56397f661fd4f16cd84,26154137
676ecb74e286f0773543b56397f661fd4f16cd84,27142043
676ecb74e286f0773543b56397f661fd4f16cd84,28300675
676ecb74e286f0773543b56397f661fd4f16cd84,31931544
676ecb74e286f0773543b56397f661fd4f16cd84,35302477
677c12819d51869508a06f21cdae9de48c7ebf4c,4857785
677c12819d51869508a06f21cdae9de48c7ebf4c,4895034
677c12819d51869508a06f21cdae9de48c7ebf4c,5531565
677c12819d51869508a06f21cdae9de48c7ebf4c,5666286
677c12819d51869508a06f21cdae9de48c7ebf4c,6913434
677c12819d51869508a06f21cdae9de48c7ebf4c,6987388
677c12819d51869508a06f21cdae9de48c7ebf4c,7663909
677c12819d51869508a06f21cdae9de48c7ebf4c,9787962
677c12819d51869508a06f21cdae9de48c7ebf4c,11338198
677c12819d51869508a06f21cdae9de48c7ebf4c,11801602
677c12819d51869508a06f21cdae9de48c7ebf4c,24981309
677c12819d51869508a06f21cdae9de48c7ebf4c,25179710
677c12819d51869508a06f21cdae9de48c7ebf4c,25680982
677c12819d51869508a06f21cdae9de48c7ebf4c,27971017
677c12819d51869508a06f21cdae9de48c7ebf4c,29145483
677c12819d51869508a06f21cdae9de48c7ebf4c,29363658
677c12819d51869508a06f21cdae9de48c7ebf4c,30478057
677c12819d51869508a06f21cdae9de48c7ebf4c,33038843
677c12819d51869508a06f21cdae9de48c7ebf4c,33635755
677c12819d51869508a06f21cdae9de48c7ebf4c,37506696
677c12819d51869508a06f21cdae9de48c7ebf4c,37509992
677c12819d51869508a06f21cdae9de48c7ebf4c,42498459
677c12819d51869508a06f21cdae9de48c7ebf4c,44536241
677c12819d51869508a06f21cdae9de48c7ebf4c,45140680
677c12819d51869508a06f21cdae9de48c7ebf4c,45318752
67bb515dd2d906e359089a737b978038cca46811,10619935
67bb515dd2d906e359089a737b978038cca46811,11103263
67bb515dd2d906e359089a737b978038cca46811,21449141
67bb515dd2d906e359089a737b978038cca46811,25590324
67bb515dd2d906e359089a737b978038cca46811,25883387
67bb515dd2d906e359089a737b978038cca46811,26670806
67bb515dd2d906e359089a737b978038cca46811,27006872
67bb515dd2d906e359089a737b978038cca46811,27129132
67bb515dd2d906e359089a737b978038cca46811,27489485
67c06b92efa516fdf1be3a75f517a6290e132631,1417979
67c06b92efa516fdf1be3a75f517a6290e132631,3284297
67c06b92efa516fdf1be3a75f517a6290e132631,4755837
67c06b92efa516fdf1be3a75f517a6290e132631,4916999
67c06b92efa516fdf1be3a75f517a6290e132631,5151157
67c06b92efa516fdf1be3a75f517a6290e132631,5558984
67c06b92efa516fdf1be3a75f517a6290e132631,5889943
67c06b92efa516fdf1be3a75f517a6290e132631,24915782
67c06b92efa516fdf1be3a75f517a6290e132631,26509756
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,4222154
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,4264294
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,4741524
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,4818790
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,4857785
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,5531565
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,6092530
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,6307579
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,6785156
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,7223981
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,7273509
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,7859241
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,32267820
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,35807909
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,38365286
67c4ec3bf3591aabf723449f9315aefe0fc0ac13,40504889
67d2c557735ed9da878a2a49161cb5b5cd373426,590561
67d2c557735ed9da878a2a49161cb5b5cd373426,964095
67d2c557735ed9da878a2a49161cb5b5cd373426,2799155
67d2c557735ed9da878a2a49161cb5b5cd373426,3703047
67d2c557735ed9da878a2a49161cb5b5cd373426,4123498
67d2c557735ed9da878a2a49161cb5b5cd373426,4138830
67d2c557735ed9da878a2a49161cb5b5cd373426,4741524
67d2c557735ed9da878a2a49161cb5b5cd373426,6144970
67d2c557735ed9da878a2a49161cb5b5cd373426,7126816
67d2c557735ed9da878a2a49161cb5b5cd373426,11287722
67d2c557735ed9da878a2a49161cb5b5cd373426,12064364
67d2c557735ed9da878a2a49161cb5b5cd373426,25174872
67d2c557735ed9da878a2a49161cb5b5cd373426,25300306
67d2c557735ed9da878a2a49161cb5b5cd373426,25588535
67d2c557735ed9da878a2a49161cb5b5cd373426,25883387
67d2c557735ed9da878a2a49161cb5b5cd373426,26726517
67d2c557735ed9da878a2a49161cb5b5cd373426,27971017
67d2c557735ed9da878a2a49161cb5b5cd373426,28999791
67d2c557735ed9da878a2a49161cb5b5cd373426,30400400
67d2c557735ed9da878a2a49161cb5b5cd373426,32016238
67d2c557735ed9da878a2a49161cb5b5cd373426,32267820
67d2c557735ed9da878a2a49161cb5b5cd373426,34476166
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,554111
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,3263993
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,3328781
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,3381077
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,3402923
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,3703047
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4067475
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4264294
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4307765
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4312225
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4316385
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4458711
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4624092
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4755837
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,4759298
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5115552
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5195189
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5233424
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5240359
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5276186
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5895789
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,5931423
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6073286
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6218350
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6349516
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6361905
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6697249
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6860106
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6885595
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6913434
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,6993153
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,7167848
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,7238336
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,7248638
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,7871885
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,8596821
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,8737606
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,8797323
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,10050798
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,10346114
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,10408339
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,10527477
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,10936343
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,11688339
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,12199757
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,26726517
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,27691329
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,27738092
67dbb4a4e243a183c62eb100aa8a69cef640ea8e,36801058
684ff053b73789c2c050e50654e4910b9d22061b,26162
684ff053b73789c2c050e50654e4910b9d22061b,978754
684ff053b73789c2c050e50654e4910b9d22061b,3384499
684ff053b73789c2c050e50654e4910b9d22061b,3949769
684ff053b73789c2c050e50654e4910b9d22061b,4067475
684ff053b73789c2c050e50654e4910b9d22061b,4158188
684ff053b73789c2c050e50654e4910b9d22061b,4458711
684ff053b73789c2c050e50654e4910b9d22061b,4463399
684ff053b73789c2c050e50654e4910b9d22061b,4471323
684ff053b73789c2c050e50654e4910b9d22061b,4496197
684ff053b73789c2c050e50654e4910b9d22061b,4755837
684ff053b73789c2c050e50654e4910b9d22061b,5156226
684ff053b73789c2c050e50654e4910b9d22061b,5437488
684ff053b73789c2c050e50654e4910b9d22061b,5574175
684ff053b73789c2c050e50654e4910b9d22061b,5872786
684ff053b73789c2c050e50654e4910b9d22061b,6018537
684ff053b73789c2c050e50654e4910b9d22061b,6023441
684ff053b73789c2c050e50654e4910b9d22061b,6036034
684ff053b73789c2c050e50654e4910b9d22061b,6087081
684ff053b73789c2c050e50654e4910b9d22061b,6349516
684ff053b73789c2c050e50654e4910b9d22061b,6612107
684ff053b73789c2c050e50654e4910b9d22061b,6683494
684ff053b73789c2c050e50654e4910b9d22061b,6767060
684ff053b73789c2c050e50654e4910b9d22061b,7105142
684ff053b73789c2c050e50654e4910b9d22061b,7307248
684ff053b73789c2c050e50654e4910b9d22061b,7361713
684ff053b73789c2c050e50654e4910b9d22061b,7381760
684ff053b73789c2c050e50654e4910b9d22061b,7425548
684ff053b73789c2c050e50654e4910b9d22061b,7428840
684ff053b73789c2c050e50654e4910b9d22061b,7576772
684ff053b73789c2c050e50654e4910b9d22061b,7717355
684ff053b73789c2c050e50654e4910b9d22061b,7737949
684ff053b73789c2c050e50654e4910b9d22061b,7802735
684ff053b73789c2c050e50654e4910b9d22061b,7967344
684ff053b73789c2c050e50654e4910b9d22061b,8044644
684ff053b73789c2c050e50654e4910b9d22061b,8211393
684ff053b73789c2c050e50654e4910b9d22061b,8353200
684ff053b73789c2c050e50654e4910b9d22061b,8709903
684ff053b73789c2c050e50654e4910b9d22061b,8883155
684ff053b73789c2c050e50654e4910b9d22061b,8883830
684ff053b73789c2c050e50654e4910b9d22061b,8957493
684ff053b73789c2c050e50654e4910b9d22061b,9022850
684ff053b73789c2c050e50654e4910b9d22061b,9158501
684ff053b73789c2c050e50654e4910b9d22061b,9173192
684ff053b73789c2c050e50654e4910b9d22061b,9225457
684ff053b73789c2c050e50654e4910b9d22061b,9242423
684ff053b73789c2c050e50654e4910b9d22061b,9323027
684ff053b73789c2c050e50654e4910b9d22061b,9395132
684ff053b73789c2c050e50654e4910b9d22061b,9888644
684ff053b73789c2c050e50654e4910b9d22061b,10322554
684ff053b73789c2c050e50654e4910b9d22061b,10705632
684ff053b73789c2c050e50654e4910b9d22061b,10731160
684ff053b73789c2c050e50654e4910b9d22061b,10913891
684ff053b73789c2c050e50654e4910b9d22061b,11037635
684ff053b73789c2c050e50654e4910b9d22061b,11174872
684ff053b73789c2c050e50654e4910b9d22061b,11924355
684ff053b73789c2c050e50654e4910b9d22061b,12064364
684ff053b73789c2c050e50654e4910b9d22061b,12455972
684ff053b73789c2c050e50654e4910b9d22061b,25032416
684ff053b73789c2c050e50654e4910b9d22061b,25167376
684ff053b73789c2c050e50654e4910b9d22061b,25224152
684ff053b73789c2c050e50654e4910b9d22061b,25307289
684ff053b73789c2c050e50654e4910b9d22061b,25619218
684ff053b73789c2c050e50654e4910b9d22061b,25660922
684ff053b73789c2c050e50654e4910b9d22061b,25694322
684ff053b73789c2c050e50654e4910b9d22061b,26190740
684ff053b73789c2c050e50654e4910b9d22061b,26332771
684ff053b73789c2c050e50654e4910b9d22061b,26623866
684ff053b73789c2c050e50654e4910b9d22061b,27971017
684ff053b73789c2c050e50654e4910b9d22061b,29149319
684ff053b73789c2c050e50654e4910b9d22061b,29704243
684ff053b73789c2c050e50654e4910b9d22061b,30493300
684ff053b73789c2c050e50654e4910b9d22061b,31346069
684ff053b73789c2c050e50654e4910b9d22061b,34060211
684ff053b73789c2c050e50654e4910b9d22061b,43659153
688e80e7421d93c38b2cf5ae406cd02acd55d652,37439
688e80e7421d93c38b2cf5ae406cd02acd55d652,3284297
688e80e7421d93c38b2cf5ae406cd02acd55d652,4857785
688e80e7421d93c38b2cf5ae406cd02acd55d652,10011448
688e80e7421d93c38b2cf5ae406cd02acd55d652,25174872
688e80e7421d93c38b2cf5ae406cd02acd55d652,25588535
688e80e7421d93c38b2cf5ae406cd02acd55d652,25883387
688e80e7421d93c38b2cf5ae406cd02acd55d652,26931738
688e80e7421d93c38b2cf5ae406cd02acd55d652,28749340
688e80e7421d93c38b2cf5ae406cd02acd55d652,30809734
688e80e7421d93c38b2cf5ae406cd02acd55d652,32625473
688e80e7421d93c38b2cf5ae406cd02acd55d652,34079319
688e80e7421d93c38b2cf5ae406cd02acd55d652,35753955
688e80e7421d93c38b2cf5ae406cd02acd55d652,35857283
688e80e7421d93c38b2cf5ae406cd02acd55d652,40020284
688e80e7421d93c38b2cf5ae406cd02acd55d652,41703419
688e80e7421d93c38b2cf5ae406cd02acd55d652,42118591
688e80e7421d93c38b2cf5ae406cd02acd55d652,42772348
688e80e7421d93c38b2cf5ae406cd02acd55d652,43896174
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,1582249
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,3316128
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,3985595
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,4741524
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,6142458
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,11287722
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,11683421
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,25588535
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,25883387
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,26565506
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,27006835
68badb1a67a45deb8b4d84e542f49f8d9a7955ad,27936473
6910d0ce77689adccb6f4a2fef81eba659429d0c,12455
6910d0ce77689adccb6f4a2fef81eba659429d0c,5998014
6910d0ce77689adccb6f4a2fef81eba659429d0c,10068096
6910d0ce77689adccb6f4a2fef81eba659429d0c,11683421
6910d0ce77689adccb6f4a2fef81eba659429d0c,12619756
6910d0ce77689adccb6f4a2fef81eba659429d0c,12737368
6910d0ce77689adccb6f4a2fef81eba659429d0c,24672071
6910d0ce77689adccb6f4a2fef81eba659429d0c,25837910
6910d0ce77689adccb6f4a2fef81eba659429d0c,28738667
6910d0ce77689adccb6f4a2fef81eba659429d0c,36470843
695b4a230ba9e652cfcccfb6f46d776697fefa3e,4562877
695b4a230ba9e652cfcccfb6f46d776697fefa3e,33178358
695b4a230ba9e652cfcccfb6f46d776697fefa3e,41612066
695f3a351f79156ecce684499fc5ef6454fa9ba9,148845
695f3a351f79156ecce684499fc5ef6454fa9ba9,3703047
695f3a351f79156ecce684499fc5ef6454fa9ba9,4458711
695f3a351f79156ecce684499fc5ef6454fa9ba9,6201297
695f3a351f79156ecce684499fc5ef6454fa9ba9,7607526
695f3a351f79156ecce684499fc5ef6454fa9ba9,12064364
695f3a351f79156ecce684499fc5ef6454fa9ba9,25588535
695f3a351f79156ecce684499fc5ef6454fa9ba9,25883387
695f3a351f79156ecce684499fc5ef6454fa9ba9,32055887
695f3a351f79156ecce684499fc5ef6454fa9ba9,34079319
695f3a351f79156ecce684499fc5ef6454fa9ba9,34863162
695f3a351f79156ecce684499fc5ef6454fa9ba9,35212579
695f3a351f79156ecce684499fc5ef6454fa9ba9,36758808
695f3a351f79156ecce684499fc5ef6454fa9ba9,39773067
695f3a351f79156ecce684499fc5ef6454fa9ba9,42164866
695f3a351f79156ecce684499fc5ef6454fa9ba9,43719778
6964a8d0fdc992d9344a2ec28afb98cca75c4233,554111
6964a8d0fdc992d9344a2ec28afb98cca75c4233,859295
6964a8d0fdc992d9344a2ec28afb98cca75c4233,1698036
6964a8d0fdc992d9344a2ec28afb98cca75c4233,2799889
6964a8d0fdc992d9344a2ec28afb98cca75c4233,3284297
6964a8d0fdc992d9344a2ec28afb98cca75c4233,3952661
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4248891
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4264294
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4361024
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4458711
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4563607
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4601846
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4649813
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4755837
6964a8d0fdc992d9344a2ec28afb98cca75c4233,4857785
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5160183
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5195189
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5383109
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5531565
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5662734
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5866323
6964a8d0fdc992d9344a2ec28afb98cca75c4233,5979366
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6051270
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6095538
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6120253
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6144970
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6201122
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6307579
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6334213
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6583047
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6910474
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6913434
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6960384
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6964555
6964a8d0fdc992d9344a2ec28afb98cca75c4233,6993153
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7008967
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7038991
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7273509
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7292018
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7294138
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7344793
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7557685
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7571256
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7871885
6964a8d0fdc992d9344a2ec28afb98cca75c4233,7872286
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8049466
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8290441
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8294259
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8337594
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8417774
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8460294
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8596809
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8596821
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8672783
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8675766
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8797323
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8852304
6964a8d0fdc992d9344a2ec28afb98cca75c4233,8873940
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9036925
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9406404
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9406806
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9556546
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9716567
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9785188
6964a8d0fdc992d9344a2ec28afb98cca75c4233,9787962
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10076249
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10117101
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10158341
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10195169
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10228662
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10302408
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10319199
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10394137
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10408339
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10506829
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10676218
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10819211
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10850449
6964a8d0fdc992d9344a2ec28afb98cca75c4233,10872222
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11040054
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11090726
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11130139
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11161320
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11338198
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11438326
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11517055
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11557160
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11688339
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11739878
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11808155
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11880365
6964a8d0fdc992d9344a2ec28afb98cca75c4233,11978515
6964a8d0fdc992d9344a2ec28afb98cca75c4233,12154326
6964a8d0fdc992d9344a2ec28afb98cca75c4233,12619756
6964a8d0fdc992d9344a2ec28afb98cca75c4233,12653658
6964a8d0fdc992d9344a2ec28afb98cca75c4233,12657867
6964a8d0fdc992d9344a2ec28afb98cca75c4233,12714572
6964a8d0fdc992d9344a2ec28afb98cca75c4233,13373714
6964a8d0fdc992d9344a2ec28afb98cca75c4233,17933416
6964a8d0fdc992d9344a2ec28afb98cca75c4233,21206554
6964a8d0fdc992d9344a2ec28afb98cca75c4233,21815227
6964a8d0fdc992d9344a2ec28afb98cca75c4233,21953007
6964a8d0fdc992d9344a2ec28afb98cca75c4233,21953032
6964a8d0fdc992d9344a2ec28afb98cca75c4233,24587778
6964a8d0fdc992d9344a2ec28afb98cca75c4233,25213426
6964a8d0fdc992d9344a2ec28afb98cca75c4233,25588535
6964a8d0fdc992d9344a2ec28afb98cca75c4233,25625839
6964a8d0fdc992d9344a2ec28afb98cca75c4233,25883387
6964a8d0fdc992d9344a2ec28afb98cca75c4233,26073447
6964a8d0fdc992d9344a2ec28afb98cca75c4233,26671594
6964a8d0fdc992d9344a2ec28afb98cca75c4233,28826170
6964a8d0fdc992d9344a2ec28afb98cca75c4233,29217038
6964a8d0fdc992d9344a2ec28afb98cca75c4233,29324304
6964a8d0fdc992d9344a2ec28afb98cca75c4233,32374040
6964a8d0fdc992d9344a2ec28afb98cca75c4233,32748159
6964a8d0fdc992d9344a2ec28afb98cca75c4233,33157720
6964a8d0fdc992d9344a2ec28afb98cca75c4233,40697820
6964a8d0fdc992d9344a2ec28afb98cca75c4233,42501705
6965e054d4b57a64b573a24005f6a4ee9226641c,7663909
6965e054d4b57a64b573a24005f6a4ee9226641c,9346535
6965e054d4b57a64b573a24005f6a4ee9226641c,26312799
6965e054d4b57a64b573a24005f6a4ee9226641c,31261359
6965e054d4b57a64b573a24005f6a4ee9226641c,40722422
696dc680ab98d29cee81cd82644f2f1e3796b01a,25300306
696dc680ab98d29cee81cd82644f2f1e3796b01a,28569658
696dc680ab98d29cee81cd82644f2f1e3796b01a,29202157
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,3919253
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,3985595
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,4741524
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,4857785
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,5026274
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,6307579
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7223981
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7318071
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7364091
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7411676
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7491537
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,7491944
69ab4ef9ee1c11e8ad4411ec5bfe7578eda2d696,10606369
