source,target,weight
76561198082652768,76561198199854272,1.0
76561198112155440,76561198320990048,1.0
76561198315294832,76561198318081104,1.0
76561198074673296,76561198415544912,1.0
76561198116685136,76561198153158512,1.0
76561198044634640,76561198094148960,1.0
76561197986481536,76561198220261312,1.0
76561198078166112,76561198309427184,1.0
76561198050086064,76561198092057424,1.0
76561198069552272,76561198273060320,1.0
76561198132321056,76561198134712352,1.0
76561198196583952,76561198352291088,1.0
76561198236239008,76561198293668368,1.0
76561198072882064,76561198245354624,1.0
76561198172168544,76561198254762896,1.0
76561198126748208,76561198303687120,1.0
76561198184620976,76561198315701408,1.0
76561198051966368,76561198096627680,1.0
76561198092577648,76561199029134240,1.0
76561198146706032,76561198207636256,1.0
76561198066834080,76561198112184784,1.0
76561198116543216,76561198127354592,1.0
76561198189025488,76561198851587040,1.0
76561198078166112,76561198141256272,1.0
76561198106900752,76561198112155440,1.0
76561198123115168,76561198217029744,1.0
76561198041112896,76561198195534336,1.0
76561198032543424,76561198048958512,1.0
76561198096645152,76561198118306112,1.0
76561198065368704,76561198077470416,1.0
76561198251908256,76561198949183808,1.0
76561198130153712,76561198191784480,1.0
76561198044634640,76561198072074448,1.0
76561198101135760,76561198130409536,1.0
76561198043318512,76561198266113712,1.0
76561198036837664,76561198179724192,1.0
76561198168126944,76561198256121856,1.0
76561198252343168,76561198307865344,1.0
76561198290906192,76561198427072096,1.0
76561198136674816,76561198148071760,1.0
76561198149886928,76561198196068976,1.0
76561198061116896,76561198254354352,1.0
76561198106900752,76561198256121856,1.0
76561197990502240,76561198297988768,1.0
76561198160587920,76561198228283616,1.0
76561198086921824,76561198207412512,1.0
76561198116685136,76561198247265952,1.0
76561198237236848,76561198276221120,1.0
76561198117151904,76561198167001488,1.0
76561198064425504,76561198067806768,1.0
76561198094148960,76561198272204624,1.0
76561198028855328,76561198144503904,1.0
76561198161512768,76561198330480816,1.0
76561198134712352,76561198202554432,1.0
76561198021741552,76561198091572480,1.0
76561198072274032,76561198149601664,1.0
76561198058645760,76561198192854064,1.0
76561198076657424,76561198116364576,1.0
76561197965593264,76561198048958512,1.0
76561198011010640,76561198274481072,1.0
76561198125504880,76561198276771872,1.0
76561198206161808,76561198303781728,1.0
76561198022194576,76561198081839840,1.0
76561198042291776,76561198178518336,1.0
76561197990502240,76561198402569824,1.0
76561198047676496,76561198419185760,1.0
76561198068975520,76561198819814272,1.0
76561198064066160,76561198081066464,1.0
76561198061330848,76561198096244480,1.0
76561198044634640,76561198220088592,1.0
76561198165343776,76561198254716608,1.0
76561198067558048,76561198193208384,1.0
76561198056922912,76561198272189312,1.0
76561198076021264,76561198229468352,1.0
76561198073826752,76561198146706032,1.0
76561198276771872,76561198281516240,1.0
76561198053135600,76561198149886928,1.0
76561198094250080,76561199215293952,1.0
76561198097715216,76561198111938192,1.0
76561198077285200,76561198839491408,1.0
76561198152626272,76561198176156736,1.0
76561198281884608,76561198286136032,1.0
76561198178463200,76561198250571328,1.0
76561198067143520,76561198207636256,1.0
76561198078166112,76561198404780144,1.0
76561197999800512,76561198268117520,1.0
76561198092057424,76561198113419424,1.0
76561198202386304,76561198256822720,1.0
76561197977234592,76561198150239824,1.0
76561198051329824,76561199031443984,1.0
76561198114219712,76561198406096464,1.0
76561198170974336,76561198425844064,1.0
76561198047676496,76561199031443984,1.0
76561198127644112,76561198920359600,1.0
76561198130553264,76561198136626576,1.0
76561198133396496,76561198258606560,1.0
76561198064785872,76561198122224128,1.0
76561198301474096,76561198317262496,1.0
76561198072274032,76561198196545504,1.0
76561198107124832,76561198156714864,1.0
76561198048958512,76561198085018192,1.0
76561198032543424,76561198139949936,1.0
76561198076657424,76561198119943584,1.0
76561198084795632,76561198260954480,1.0
76561198818523792,76561198989850560,1.0
76561198129380736,76561198130809456,1.0
76561198164681760,76561198266113712,1.0
76561198083415744,76561198107802320,1.0
76561198278005888,76561199190359232,1.0
76561198239166016,76561198338144880,1.0
76561198029237376,76561198047266336,1.0
76561198044443104,76561198266113712,1.0
76561198106493952,76561198159851376,1.0
76561198061798496,76561199183887008,1.0
76561198121321552,76561198131097792,1.0
76561198042905312,76561198277861776,1.0
76561198152647072,76561198981331040,1.0
76561198064787328,76561198263899120,1.0
76561198020115024,76561198320470048,1.0
76561198053135600,76561199107402112,1.0
76561198304572048,76561198419185760,1.0
76561198094984544,76561198137215168,1.0
76561198173423488,76561198216467616,1.0
76561198009979328,76561198384212512,1.0
76561198255414272,76561198296546160,1.0
76561198112155440,76561198277861776,1.0
76561198220388288,76561198254711472,1.0
76561198152562992,76561198158988224,1.0
76561198098616912,76561198346512688,1.0
76561198081433312,76561198230819648,1.0
76561197993112800,76561198172168544,1.0
76561198079207168,76561199066354656,1.0
76561198076517328,76561198295186480,1.0
76561198035443424,76561198278559200,1.0
76561198173906992,76561198304695120,1.0
76561198032539680,76561198179724192,1.0
76561198094250080,76561198142045504,1.0
76561198051329824,76561198179077984,1.0
76561198076624640,76561198131135056,1.0
76561198104009408,76561198198991360,1.0
76561198955551424,76561199439483680,1.0
76561198292437920,76561198350768016,1.0
76561198304572048,76561199031443984,1.0
76561198092107152,76561198206161808,1.0
76561198198479536,76561198301329472,1.0
76561198096244480,76561198399564912,1.0
76561198078881344,76561198352291088,1.0
76561198068150816,76561198267889536,1.0
76561198045056176,76561198117077136,1.0
76561198075343248,76561198191266224,1.0
76561198105087312,76561198290906192,1.0
76561198122439744,76561198160061680,1.0
76561197985959984,76561198273413920,1.0
76561198038110080,76561198114021968,1.0
76561198061953472,76561198134815728,1.0
76561198129588672,76561198824681040,1.0
76561198128718144,76561198151100112,1.0
76561197977959376,76561198082780160,1.0
76561198064066160,76561198154901344,1.0
76561198041112896,76561198061798496,1.0
76561198061068080,76561198955551424,1.0
76561198105504976,76561198370327024,1.0
76561198047614016,76561198281791984,1.0
76561198094148960,76561198267017968,1.0
76561198099329232,76561198130153712,1.0
76561198142546576,76561198309047488,1.0
76561198074573376,76561198252936800,1.0
76561198315701408,76561198327636736,1.0
76561198124563200,76561198346800368,1.0
76561198270029120,76561198303687120,1.0
76561197970001056,76561198970315792,1.0
76561198079351280,76561198406797280,1.0
76561198088934336,76561198107374864,1.0
76561198123893344,76561198851587040,1.0
76561198135543200,76561198284444960,1.0
76561198030230112,76561198140937312,1.0
76561198071723952,76561198157196288,1.0
76561198058904112,76561198158233808,1.0
76561198080259728,76561198286136032,1.0
76561198136090944,76561198149601664,1.0
76561198073807904,76561198275194736,1.0
76561198088110736,76561198157937648,1.0
76561198035825840,76561198065129600,1.0
76561198040546512,76561198075917104,1.0
76561198044634640,76561198082824176,1.0
76561198026584896,76561198133750048,1.0
76561197986481536,76561198044634640,1.0
76561198267271216,76561198303210688,1.0
76561198156416832,76561198195534336,1.0
76561198065188016,76561198196418096,1.0
76561198077616704,76561198309866176,1.0
76561198150239824,76561198423592992,1.0
76561198188686224,76561198358373568,1.0
76561198358373568,76561198819814272,1.0
76561198129380736,76561198177263264,1.0
76561198041112896,76561198160587920,1.0
76561198095693328,76561198315701408,1.0
76561198081066464,76561198116364576,1.0
76561198203499456,76561198256121856,1.0
76561198073807904,76561199388119648,1.0
76561198255870400,76561198352291088,1.0
76561198038110080,76561198107648608,1.0
76561198116980096,76561198399564912,1.0
76561198054083536,76561198062038272,1.0
76561198129386272,76561198204868832,1.0
76561198048697456,76561198286136032,1.0
76561198139271488,76561198254446752,1.0
76561197990502240,76561198067558048,1.0
76561198188619520,76561198303210688,1.0
76561198094942512,76561198403534736,1.0
76561198136090944,76561198174051984,1.0
76561197964782864,76561198406096464,1.0
76561198098616912,76561198137129648,1.0
76561198004855984,76561198143589024,1.0
76561198144024272,76561198153158512,1.0
76561198153090384,76561198833987536,1.0
76561198350768016,76561198390372160,1.0
76561198089074224,76561198202398176,1.0
76561198094999488,76561198178463200,1.0
76561198140116416,76561198173042928,1.0
76561198038704256,76561198062694144,1.0
76561198081066464,76561198143671264,1.0
76561198126790384,76561198255137888,1.0
76561198290555744,76561198834807472,1.0
76561198113559008,76561198144024272,1.0
76561198085488704,76561198123115168,1.0
76561198111938192,76561198357013296,1.0
76561198118508048,76561198202554432,1.0
76561197986481536,76561198120446752,1.0
76561198220261312,76561198354942096,1.0
76561198041279712,76561198142546576,1.0
76561198092057424,76561198136615904,1.0
76561198169832336,76561198309047488,1.0
76561198130153712,76561198354183616,1.0
76561198169961088,76561198193208384,1.0
76561198012516160,76561198206161808,1.0
76561198090688512,76561198397888016,1.0
76561198061798496,76561198081924544,1.0
76561198117237840,76561198142702576,1.0
76561198054803936,76561198178518336,1.0
76561198137827696,76561198158889040,1.0
76561198096645152,76561198431119664,1.0
76561198024287168,76561198243434800,1.0
76561198012049408,76561198263467104,1.0
76561198053391120,76561198127737968,1.0
76561198112384000,76561198315294832,1.0
76561198036138800,76561198122667872,1.0
76561198134983856,76561198158889040,1.0
76561198082197904,76561198153158512,1.0
76561198047718720,76561199066354656,1.0
76561198184736064,76561198198833232,1.0
76561197993112800,76561198408557344,1.0
76561198080869472,76561198124627152,1.0
76561198090648880,76561198131097792,1.0
76561198066735248,76561198071696864,1.0
76561198074257152,76561198105087312,1.0
76561198087924640,76561198110181824,1.0
76561198100664960,76561198833987536,1.0
76561198132321056,76561198258009792,1.0
76561198270029120,76561198981331040,1.0
76561198002178704,76561198040365808,1.0
76561198167865472,76561198308186832,1.0
76561198075730160,76561198112834208,1.0
76561198046595808,76561198417740112,1.0
76561198133988112,76561198180280352,1.0
76561198101787584,76561198160587920,1.0
76561198014620368,76561198118508048,1.0
76561198132321056,76561198261032304,1.0
76561198143631584,76561198267889536,1.0
76561198117179520,76561198211721920,1.0
76561198206161808,76561198236239008,1.0
76561198056922912,76561198272741584,1.0
76561197977959376,76561198050868112,1.0
76561198042905312,76561198162634224,1.0
76561197997836032,76561198112349664,1.0
76561198179724192,76561198250571328,1.0
76561198089770880,76561198202663696,1.0
76561198083699328,76561198149831456,1.0
76561198116543216,76561198876457984,1.0
76561197960320352,76561198148003824,1.0
76561198138281472,76561198404815392,1.0
76561198142045504,76561198306991184,1.0
76561197989059776,76561198085018192,1.0
76561198097715216,76561198154291408,1.0
76561198127342560,76561198144874880,1.0
76561198077143824,76561198257188592,1.0
76561198081924544,76561198315294832,1.0
76561198121823696,76561198208147968,1.0
76561198042905312,76561198062038272,1.0
76561198084016608,76561198085018192,1.0
76561198042645712,76561198240038752,1.0
76561198121823696,76561198193234128,1.0
76561198124501632,76561198160587920,1.0
76561198096354240,76561198251908256,1.0
76561198093912064,76561198274372320,1.0
76561198053135600,76561198213730800,1.0
76561198039568976,76561198139880656,1.0
76561198101199152,76561198116364576,1.0
76561198158947008,76561198839491408,1.0
76561198142045504,76561198192854064,1.0
76561198113419424,76561198133619136,1.0
76561198109776032,76561198174051984,1.0
76561198067340624,76561198140866976,1.0
76561198134815728,76561198281884608,1.0
76561198081763376,76561198156086032,1.0
76561198069552272,76561198096627680,1.0
76561197986481536,76561198120037344,1.0
76561198154638224,76561198208147968,1.0
76561198147910576,76561198169832336,1.0
76561198068923152,76561198107096080,1.0
76561197993112800,76561198211682464,1.0
76561198114243776,76561198169866208,1.0
76561197993112800,76561198198991360,1.0
76561198076094048,76561198194860896,1.0
76561198048697456,76561198141985936,1.0
76561198202893184,76561198277347152,1.0
76561198125982848,76561198255139552,1.0
76561198260954480,76561198315020144,1.0
76561198099329232,76561198216382512,1.0
76561198106769120,76561198195614480,1.0
76561198046595808,76561198081281472,1.0
76561198140937312,76561198196068976,1.0
76561198236075424,76561198309019440,1.0
76561198001100736,76561198130809456,1.0
76561198080259728,76561198094984544,1.0
76561198009979328,76561198417740112,1.0
76561198047266336,76561198346202880,1.0
76561197967308080,76561198273767696,1.0
76561198244108288,76561198277426960,1.0
76561198040365808,76561198061116896,1.0
76561198134783120,76561198422976288,1.0
76561198080869472,76561198819277696,1.0
76561198090648880,76561198185160496,1.0
76561198202826832,76561198256121856,1.0
76561198009979328,76561198138721232,1.0
76561197995262352,76561199018006800,1.0
76561198220261312,76561198229468352,1.0
76561198132709408,76561198234721408,1.0
76561198154901344,76561198393371728,1.0
76561198141985936,76561198281791984,1.0
76561198347475200,76561198920359600,1.0
76561198026584896,76561198208147968,1.0
76561198204968512,76561198212434304,1.0
76561197979705472,76561198053960192,1.0
76561198138576720,76561198153158512,1.0
76561198138128800,76561198255414272,1.0
76561198002178704,76561199203331680,1.0
76561198074126736,76561198295230816,1.0
76561198078659280,76561198364737504,1.0
76561198068975520,76561198162148144,1.0
76561198096645152,76561198139957760,1.0
76561198284444960,76561198347702224,1.0
76561198118508048,76561198297988768,1.0
76561198143200368,76561198162153216,1.0
76561198020115024,76561198116602016,1.0
76561197996423856,76561198122667872,1.0
76561198088038848,76561198091402976,1.0
76561198204667264,76561198258606560,1.0
76561198047676496,76561198220088592,1.0
76561198099407568,76561198146206672,1.0
76561198149831456,76561198824681040,1.0
76561198076657424,76561198403301760,1.0
76561198065188016,76561198075730160,1.0
76561198048697456,76561198094984544,1.0
76561198121321552,76561198170974336,1.0
76561198161198784,76561198291701456,1.0
76561198044443104,76561198197856432,1.0
76561197965593264,76561198303687120,1.0
76561198062038272,76561198076657424,1.0
76561198077886336,76561198117151904,1.0
76561198104009408,76561198364737504,1.0
76561198020833088,76561198203499456,1.0
76561198047045808,76561198154106832,1.0
76561198013471472,76561198152562992,1.0
76561198136090944,76561198423592992,1.0
76561198075696944,76561198204968512,1.0
76561198052406368,76561198304695120,1.0
76561198118430976,76561198132095888,1.0
76561198032850192,76561198114219712,1.0
76561198061448688,76561198134783120,1.0
76561198101021728,76561198239166016,1.0
76561198851587040,76561199247468752,1.0
76561198075370208,76561198125897120,1.0
76561198012516160,76561198096354240,1.0
76561198021741552,76561198277861776,1.0
76561198198991360,76561198238856304,1.0
76561198204143888,76561198995974704,1.0
76561198085407872,76561198851587040,1.0
76561198199434192,76561199439483680,1.0
76561198064425504,76561198307951872,1.0
76561198085018192,76561198185160496,1.0
76561198044634640,76561198068923152,1.0
76561198122439744,76561198193208384,1.0
76561198142022688,76561198180356592,1.0
76561198220261312,76561198448983024,1.0
76561198048697456,76561198347397296,1.0
76561198296546160,76561198307951872,1.0
76561198130197712,76561198136674816,1.0
76561198112184784,76561199215293952,1.0
76561198093671808,76561198172040112,1.0
76561198061041936,76561198113692608,1.0
76561198258826112,76561198277652240,1.0
76561198116477360,76561198202826832,1.0
76561198230819648,76561198284313152,1.0
76561198001240496,76561198075343248,1.0
76561198202336224,76561198212545792,1.0
76561198117390864,76561198127646576,1.0
76561198065188016,76561198246436576,1.0
76561198245382704,76561198346512688,1.0
76561198035443424,76561198081924544,1.0
76561198047909248,76561198073866016,1.0
76561198161230160,76561198189241728,1.0
76561198211682464,76561198257791712,1.0
76561198136674816,76561198257791712,1.0
76561198273413920,76561198280182304,1.0
76561198055997984,76561198081066464,1.0
76561197965593264,76561198179724192,1.0
76561198127342560,76561198180356592,1.0
76561198162784288,76561198274953968,1.0
76561198067558048,76561198258927792,1.0
76561198114370896,76561198136626576,1.0
76561198122667872,76561198301329472,1.0
76561197990680992,76561198204143888,1.0
76561198093189376,76561198128012064,1.0
76561198162153216,76561198180280352,1.0
76561198208032416,76561198312615152,1.0
76561198075696944,76561198149601664,1.0
76561198066735248,76561198090648880,1.0
76561198041531552,76561198170974336,1.0
76561198080178528,76561198100772880,1.0
76561198284444960,76561199203331680,1.0
76561198125982848,76561198146706032,1.0
76561198022194576,76561198254716608,1.0
76561198117237840,76561198137240368,1.0
76561198193208384,76561198202826832,1.0
76561198204868832,76561198802359888,1.0
76561198393371728,76561198419185760,1.0
76561198048958512,76561198105504976,1.0
76561197963339600,76561198062038272,1.0
76561198054083536,76561198195828352,1.0
76561198012516160,76561198207712112,1.0
76561198219690144,76561198308186832,1.0
76561198198940352,76561198202610384,1.0
76561198111120368,76561198116364576,1.0
76561198265281760,76561198295230816,1.0
76561198117818880,76561198127644112,1.0
76561198088167984,76561198246665472,1.0
76561198148652208,76561198328944400,1.0
76561198081839840,76561198219690144,1.0
76561198027542976,76561198045324496,1.0
76561198142022688,76561198278559200,1.0
76561198128012064,76561198188686224,1.0
76561198133396496,76561198275947376,1.0
76561198039568976,76561198064278176,1.0
76561198151311728,76561198322750656,1.0
76561198202893184,76561198862545040,1.0
76561198050826768,76561198267017968,1.0
76561198038704256,76561198289623872,1.0
76561198025561568,76561198140937312,1.0
76561198066834080,76561198317262496,1.0
76561198285889936,76561198309427184,1.0
76561198061798496,76561198064278176,1.0
76561198084623792,76561198093671808,1.0
76561198066735248,76561198977770336,1.0
76561198047266336,76561198831254640,1.0
76561198140116416,76561198254446752,1.0
76561198201231616,76561198981331040,1.0
76561198050868112,76561198057102864,1.0
76561197991333408,76561198196065776,1.0
76561198190034720,76561198256794688,1.0
76561197995262352,76561198273767696,1.0
76561198092577648,76561198144247568,1.0
76561198255414272,76561198273060320,1.0
76561198149966592,76561199483998176,1.0
76561198167865472,76561198202386304,1.0
76561198084795632,76561198196418096,1.0
76561197997269440,76561198057789472,1.0
76561197989059776,76561198041279712,1.0
76561198084172384,76561198281884608,1.0
76561198920359600,76561199124905696,1.0
76561198062653680,76561198120037344,1.0
76561198135543200,76561198256822720,1.0
76561198153012496,76561198202893184,1.0
76561198006395184,76561198165334304,1.0
76561198039568976,76561198122224128,1.0
76561198004855984,76561198320990048,1.0
76561198203851360,76561198347397296,1.0
76561198043675200,76561198071948544,1.0
76561198005994544,76561198287974624,1.0
76561198287963968,76561198419185760,1.0
76561198004901904,76561198106509424,1.0
76561198076657424,76561198148786032,1.0
76561198167001488,76561198287677184,1.0
76561198002178704,76561198124501632,1.0
76561197972235760,76561198194860896,1.0
76561198044950800,76561199215293952,1.0
76561198127737968,76561198419185760,1.0
76561198117818880,76561198130809456,1.0
76561198038226512,76561198347397296,1.0
76561198054083536,76561198406096464,1.0
76561198041279712,76561198077470416,1.0
76561198135667824,76561198423592992,1.0
76561198084172384,76561198290906192,1.0
76561198117077136,76561198158889040,1.0
76561198156735040,76561198254944336,1.0
76561198237236848,76561198303210688,1.0
76561197996419280,76561198198940352,1.0
76561198297988768,76561198316594304,1.0
76561198042645712,76561198138128800,1.0
76561198081839840,76561198220261312,1.0
76561198047266336,76561198404780144,1.0
76561197969494480,76561198217029744,1.0
76561198020115024,76561198211832160,1.0
76561198134815728,76561198296546160,1.0
76561198205888432,76561198346202880,1.0
76561198180898480,76561198267271216,1.0
76561198100652320,76561198107124832,1.0
76561198124563200,76561198209415232,1.0
76561198287963968,76561199031443984,1.0
76561198185160496,76561198201550320,1.0
76561198107670832,76561198294300464,1.0
76561198142702576,76561199183887008,1.0
76561198082780160,76561198097940160,1.0
76561198204968512,76561198260375440,1.0
76561198119943584,76561198163183216,1.0
76561198074371856,76561198180762240,1.0
76561198095988128,76561198106868432,1.0
76561198114794496,76561198297349808,1.0
76561198076835776,76561198357013296,1.0
76561198061911360,76561198146706032,1.0
76561198040533344,76561198123893344,1.0
76561198082780160,76561198293303696,1.0
76561198246395824,76561198398353984,1.0
76561198143880528,76561198206161808,1.0
76561198157937648,76561198274350864,1.0
76561198122143424,76561198220261312,1.0
76561198054083536,76561198163175200,1.0
76561197970001056,76561198090648880,1.0
76561198049332784,76561198213730800,1.0
76561198118508048,76561198136233088,1.0
76561198081924544,76561199129536320,1.0
76561198254739488,76561198819277696,1.0
76561198066834080,76561198141402352,1.0
76561198032543424,76561198121828912,1.0
76561198046070624,76561198136626576,1.0
76561198027793648,76561198266303296,1.0
76561198066735248,76561198131097792,1.0
76561198014620368,76561198127342560,1.0
76561198041531552,76561198122370176,1.0
76561198128182448,76561198425844064,1.0
76561198023037280,76561198273297936,1.0
76561198081066464,76561198403301760,1.0
76561198113625888,76561198147928688,1.0
76561198131097792,76561198281884608,1.0
76561198077886336,76561198198940352,1.0
76561198128182448,76561199203331680,1.0
76561198268117520,76561198300655360,1.0
76561198114219712,76561198180280352,1.0
76561198148071760,76561198433726528,1.0
76561198229468352,76561198307848496,1.0
76561197985959984,76561198129588672,1.0
76561198084623792,76561198214747360,1.0
76561198189145696,76561198322750656,1.0
76561198116685136,76561198130200832,1.0
76561198016277536,76561198107802320,1.0
76561198354934896,76561198855090384,1.0
76561198042291776,76561198118508048,1.0
76561198041279712,76561198190720224,1.0
76561198081842160,76561198082824176,1.0
76561198165343776,76561198240788592,1.0
76561198077291968,76561198161512768,1.0
76561198127644112,76561198132796528,1.0
76561198088038848,76561198113419424,1.0
76561198038110080,76561198208032416,1.0
76561198046070624,76561198180762240,1.0
76561198093810736,76561198346800368,1.0
76561198237968864,76561198255414272,1.0
76561197993112800,76561198004855984,1.0
76561198071923840,76561198115754240,1.0
76561198089074224,76561198252343168,1.0
76561198081066464,76561198205139472,1.0
76561198144414144,76561198208032416,1.0
76561198169257424,76561198254944336,1.0
76561198029237376,76561198403534736,1.0
76561197979705472,76561197996419280,1.0
76561198004855984,76561198167001488,1.0
76561198094148960,76561198251908256,1.0
76561198136674816,76561198256121856,1.0
76561198211682464,76561198256121856,1.0
76561198030183056,76561198045056176,1.0
76561198088038848,76561198154291408,1.0
76561198071033808,76561198100652320,1.0
76561198124627152,76561198176587456,1.0
76561198065188016,76561198378193040,1.0
76561198085775216,76561198158947008,1.0
76561198074126736,76561198120212704,1.0
76561198134549616,76561198139959632,1.0
76561197997829728,76561198030072352,1.0
76561198110126224,76561198195828352,1.0
76561198156086032,76561198210330048,1.0
76561198087724896,76561198094942512,1.0
76561198044634640,76561198240038752,1.0
76561198039568976,76561198052406368,1.0
76561198245504896,76561198255139552,1.0
76561198110966192,76561198158233808,1.0
76561198270212064,76561198277929264,1.0
76561198099329232,76561198143462048,1.0
76561198133988112,76561198198479536,1.0
76561198152626272,76561198252343168,1.0
76561198021741552,76561198062038272,1.0
76561198115785440,76561198831176800,1.0
76561198013471472,76561198173423488,1.0
76561198136674816,76561198293668368,1.0
76561198068150816,76561198149601664,1.0
76561198124501632,76561198267271216,1.0
76561198124908736,76561198207772752,1.0
76561198042905312,76561198076835776,1.0
76561198205888432,76561198295186480,1.0
76561198136615904,76561198162224304,1.0
76561198084795632,76561198127644112,1.0
76561198009914640,76561198045056176,1.0
76561197987815568,76561198050826768,1.0
76561198216467616,76561198261190560,1.0
76561198284313152,76561198970315792,1.0
76561198002106720,76561198220261312,1.0
76561198047718720,76561198061911360,1.0
76561198005994544,76561198265281760,1.0
76561198083415744,76561198358954448,1.0
76561197971244912,76561198024287168,1.0
76561198132796528,76561198188078400,1.0
76561198246665472,76561198251908256,1.0
76561198040196080,76561198049332784,1.0
76561198050281888,76561198100571200,1.0
76561198078881344,76561198265281760,1.0
76561198203499456,76561198325542800,1.0
76561198156086032,76561198306991184,1.0
76561198124501632,76561198202826832,1.0
76561197966528240,76561198134815728,1.0
76561198077553984,76561198321761808,1.0
76561198009914640,76561198072882064,1.0
76561197972235760,76561198150177648,1.0
76561198101135760,76561198104999200,1.0
76561198004855984,76561198277861776,1.0
76561198051329824,76561198075370208,1.0
76561197975479984,76561198212434304,1.0
76561197970001056,76561198131097792,1.0
76561197965593264,76561198141972896,1.0
76561198121239120,76561198202398176,1.0
76561198284843440,76561198301329472,1.0
76561198065368704,76561198124627152,1.0
76561198084623792,76561198388253904,1.0
76561198046070624,76561198309141488,1.0
76561198195828352,76561198294300464,1.0
76561198061798496,76561198167001488,1.0
76561198147860832,76561198274397856,1.0
76561198158550080,76561198268348400,1.0
76561198075696944,76561198423592992,1.0
76561198077285200,76561198106493952,1.0
76561198190046752,76561198255824656,1.0
76561198072074448,76561198144247568,1.0
76561198039394944,76561198274581664,1.0
76561197990502240,76561198047676496,1.0
76561198116602016,76561198834807472,1.0
76561198099329232,76561198107830192,1.0
76561198162148144,76561198254944336,1.0
76561198037085952,76561198176156736,1.0
76561198116364576,76561198136626576,1.0
76561198099249696,76561198230819648,1.0
76561198228283616,76561198254716608,1.0
76561197979705472,76561198862545040,1.0
76561198116543216,76561198306177440,1.0
76561198047045808,76561198146706032,1.0
76561198071033808,76561198131835472,1.0
76561198135667824,76561198851587040,1.0
76561198130471872,76561198242138176,1.0
76561198003519808,76561198392316176,1.0
76561198117077136,76561198124260928,1.0
76561198072074448,76561198158060576,1.0
76561198029742176,76561198110288384,1.0
76561198071948544,76561198089770880,1.0
76561198135718176,76561198352314192,1.0
76561198045056176,76561198086812784,1.0
76561198139949936,76561198330001072,1.0
76561198088167984,76561198190381248,1.0
76561198084172384,76561198296546160,1.0
76561198117237840,76561198149886928,1.0
76561198009979328,76561198072463680,1.0
76561198203851360,76561198232339456,1.0
76561198977770336,76561199203331680,1.0
76561198274372320,76561198274481072,1.0
76561198089074224,76561198246436576,1.0
76561198017912144,76561198204968512,1.0
76561198053289904,76561198124501632,1.0
76561198150917504,76561198320990048,1.0
76561198064278176,76561198131097792,1.0
76561198143631584,76561198204968512,1.0
76561198208147968,76561198211721920,1.0
76561198180280352,76561198299665200,1.0
76561198144546672,76561198280553808,1.0
76561198122839296,76561198292437920,1.0
76561198133396496,76561198148652208,1.0
76561198123893344,76561198402569824,1.0
76561198082422080,76561198297988768,1.0
76561198258826112,76561198324023888,1.0
76561198044895792,76561198140937312,1.0
76561198117179520,76561198132659168,1.0
76561198216467616,76561198321987888,1.0
76561198047614016,76561198451268432,1.0
76561198057059312,76561198077281440,1.0
76561198228283616,76561198318081104,1.0
76561198074780112,76561198275194736,1.0
76561198082652768,76561198988496800,1.0
76561198094820480,76561199197982112,1.0
76561197964782864,76561198180280352,1.0
76561198076021264,76561198142702576,1.0
76561198044443104,76561198076094048,1.0
76561198299665200,76561199107402112,1.0
76561198128182448,76561199439054976,1.0
76561198061448688,76561198307217312,1.0
76561198053135600,76561198054803936,1.0
76561198117077136,76561198140911792,1.0
76561197970001056,76561198185160496,1.0
76561198057059312,76561198139959632,1.0
76561198075584032,76561198425844064,1.0
76561198060495936,76561199159570928,1.0
76561198081839840,76561198124260928,1.0
76561198132321056,76561198317783440,1.0
76561197996800224,76561198076094048,1.0
76561198127339648,76561198256675360,1.0
76561198124908736,76561198252343168,1.0
76561198292437920,76561198427072096,1.0
76561198062941280,76561198094250080,1.0
76561198041112896,76561198203499456,1.0
76561198050991952,76561198274581664,1.0
76561197994419072,76561198275194736,1.0
76561198270212064,76561198392950480,1.0
76561198180898480,76561198312615152,1.0
76561198065368704,76561198160607120,1.0
76561198255414272,76561198324023888,1.0
76561198219690144,76561198393371728,1.0
76561198167033136,76561198218306592,1.0
76561198057102864,76561198327636736,1.0
76561197991465920,76561198030183056,1.0
76561198023037280,76561198080728032,1.0
76561198112184784,76561199124905696,1.0
76561198217029744,76561198977770336,1.0
76561198160587920,76561198167001488,1.0
76561198129386272,76561198417740112,1.0
76561198177393360,76561198278559200,1.0
76561198114219712,76561198303580272,1.0
76561197968395664,76561198123184432,1.0
76561198202386304,76561198970315792,1.0
76561198044443104,76561198109376976,1.0
76561198121828912,76561198294325840,1.0
76561198306177440,76561198347702224,1.0
76561198124908736,76561198127644112,1.0
76561198128283344,76561198210330048,1.0
76561198190046752,76561198263814128,1.0
76561198044950800,76561198127737968,1.0
76561198034450400,76561198074210144,1.0
76561198060495936,76561198071948544,1.0
76561198013657760,76561198193234128,1.0
76561197991465920,76561198110906224,1.0
76561198152623440,76561198347475200,1.0
76561198142045504,76561198237236848,1.0
76561197996800224,76561198109376976,1.0
76561198122924832,76561198277652240,1.0
76561198044950800,76561198117818880,1.0
76561198137341296,76561198259640256,1.0
76561197963422592,76561198040533344,1.0
76561198088038848,76561198172040112,1.0
76561198177393360,76561198250571328,1.0
76561198180356592,76561198207913008,1.0
76561198054803936,76561198118508048,1.0
76561198134712352,76561198291164464,1.0
76561198064278176,76561198185160496,1.0
76561197986481536,76561198347397296,1.0
